4   1.58311e-07 
8   3.11168e-07 
12  4.56936e-07 
16  5.43020e-07 
20  3.04319e-06 
24  3.49319e-06 
28  4.08301e-06 
32  4.80959e-06 
36  0.000121328 
40  0.000124903 
